iceberg_id,date,latitude,longitude,previous_delta_latitude,previous_delta_longitude,drift_speed_kmh,drift_heading_deg,size_1_nm,size_2_nm,sin_doy,cos_doy,current_extent,next_delta_latitude,next_delta_longitude
B15A,2000-08-04,-77.0375,178.8774,0.0,0.0,0.0,0.0,0.0,0.0,-0.55747,-0.8302,17.705,0.0405,0.0035
B15A,2000-08-05,-76.997,178.8809,0.0405,0.0035,0.1877,1.11,0.0,0.0,-0.57167,-0.82049,17.833,0.0009,-0.1802
B15A,2000-08-06,-76.9961,178.7007,0.0009,-0.1802,0.1879,271.18,0.0,0.0,-0.5857,-0.81053,17.964,0.001,-0.1802
B15A,2000-08-07,-76.9951,178.5205,0.001,-0.1802,0.1879,271.32,0.0,0.0,-0.59955,-0.80034,18.029,0.0,0.0
B15A,2000-08-08,-76.9951,178.5205,0.0,0.0,0.0,0.0,0.0,0.0,-0.61323,-0.7899,18.095,0.0,0.0
B15A,2000-08-09,-76.9951,178.5205,0.0,0.0,0.0,0.0,0.0,0.0,-0.62673,-0.77924,18.119,0.0,0.0
B15A,2000-08-10,-76.9951,178.5205,0.0,0.0,0.0,0.0,0.0,0.0,-0.64004,-0.76834,18.165,0.0,0.0
B15A,2000-08-11,-76.9951,178.5205,0.0,0.0,0.0,0.0,0.0,0.0,-0.65316,-0.75722,18.175,0.0,0.0
B15A,2000-08-12,-76.9951,178.5205,0.0,0.0,0.0,0.0,0.0,0.0,-0.66609,-0.74587,18.19,-0.0049,3.0795
B15A,2000-08-13,-77.0,-178.4,-0.0049,3.0795,3.2098,91.91,89.0,21.0,-0.67882,-0.7343,18.202,0.006,-3.2597
B15A,2000-08-14,-76.994,178.3403,0.006,-3.2597,3.3978,268.88,0.0,0.0,-0.69135,-0.72252,18.197,0.0,0.0
B15A,2000-08-15,-76.994,178.3403,0.0,0.0,0.0,0.0,0.0,0.0,-0.70368,-0.71052,18.318,0.0,0.0
B15A,2000-08-16,-76.994,178.3403,0.0,0.0,0.0,0.0,0.0,0.0,-0.7158,-0.69831,18.43,0.0012,-0.1801
B15A,2000-08-17,-76.9928,178.1602,0.0012,-0.1801,0.1879,271.61,0.0,0.0,-0.7277,-0.68589,18.397,0.0,0.0
B15A,2000-08-18,-76.9928,178.1602,0.0,0.0,0.0,0.0,0.0,0.0,-0.73939,-0.67327,18.477,-0.0392,-0.1864
B15A,2000-08-19,-77.032,177.9738,-0.0392,-0.1864,0.2658,226.81,0.0,0.0,-0.75086,-0.66046,18.491,0.032,4.3262
B15A,2000-08-20,-77.0,-177.7,0.032,4.3262,4.5048,90.22,89.0,21.0,-0.76211,-0.64744,18.45,-0.0305,-4.5068
B15A,2000-08-21,-77.0305,177.7932,-0.0305,-4.5068,4.6927,266.08,0.0,0.0,-0.77314,-0.63424,18.447,0.0017,-0.1806
B15A,2000-08-22,-77.0288,177.6126,0.0017,-0.1806,0.188,272.31,0.0,0.0,-0.78393,-0.62084,18.396,0.0,0.0
B15A,2000-08-23,-77.0288,177.6126,0.0,0.0,0.0,0.0,0.0,0.0,-0.7945,-0.60727,18.394,-0.0388,-0.1887
B15A,2000-08-24,-77.0676,177.4239,-0.0388,-0.1887,0.2659,227.37,0.0,0.0,-0.80483,-0.59351,18.366,0.0,0.0
B15A,2000-08-25,-77.0676,177.4239,0.0,0.0,0.0,0.0,0.0,0.0,-0.81492,-0.57958,18.454,0.0405,0.0082
B15A,2000-08-26,-77.0271,177.4321,0.0405,0.0082,0.1878,2.6,0.0,0.0,-0.82477,-0.56548,18.447,0.0,0.0
B15A,2000-08-27,-77.0271,177.4321,0.0,0.0,0.0,0.0,0.0,0.0,-0.83437,-0.5512,18.467,0.0019,-0.1805
B15A,2000-08-28,-77.0252,177.2516,0.0019,-0.1805,0.188,272.6,0.0,0.0,-0.84373,-0.53677,18.444,0.0,0.0
B15A,2000-08-29,-77.0252,177.2516,0.0,0.0,0.0,0.0,0.0,0.0,-0.85284,-0.52218,18.452,0.002,-0.1804
B15A,2000-08-30,-77.0232,177.0712,0.002,-0.1804,0.1879,272.74,0.0,0.0,-0.86169,-0.50743,18.455,0.0,0.0
B15A,2000-08-31,-77.0232,177.0712,0.0,0.0,0.0,0.0,0.0,0.0,-0.87029,-0.49253,18.47,0.0021,-0.1804
B15A,2000-09-01,-77.0211,176.8908,0.0021,-0.1804,0.188,272.88,0.0,0.0,-0.87864,-0.47749,18.579,0.0,0.0
B15A,2000-09-02,-77.0211,176.8908,0.0,0.0,0.0,0.0,0.0,0.0,-0.88672,-0.4623,18.627,-0.0789,0.8092
B15A,2000-09-03,-77.1,177.7,-0.0789,0.8092,0.9156,113.92,89.0,21.0,-0.89454,-0.44698,18.645,0.1008,-0.8259
B15A,2000-09-04,-76.9992,176.8741,0.1008,-0.8259,0.9765,298.17,0.0,0.0,-0.9021,-0.43153,18.629,0.0184,-0.0157
B15A,2000-09-05,-76.9808,176.8584,0.0184,-0.0157,0.0868,349.12,0.0,0.0,-0.90939,-0.41595,18.64,0.0154,-0.0158
B15A,2000-09-06,-76.9654,176.8426,0.0154,-0.0158,0.0732,346.97,0.0,0.0,-0.91641,-0.40024,18.674,0.0065,-0.0125
B15A,2000-09-07,-76.9589,176.8301,0.0065,-0.0125,0.0328,336.54,0.0,0.0,-0.92316,-0.38442,18.798,-0.0013,-0.0085
B15A,2000-09-08,-76.9602,176.8216,-0.0013,-0.0085,0.0107,235.87,0.0,0.0,-0.92963,-0.36848,18.943,-0.0299,0.0316
B15A,2000-09-09,-76.9901,176.8532,-0.0299,0.0316,0.1424,166.62,0.0,0.0,-0.93583,-0.35244,18.987,-0.0077,-0.2276
B15A,2000-09-10,-76.9978,176.6256,-0.0077,-0.2276,0.24,261.34,0.0,0.0,-0.94176,-0.33629,18.958,-0.0006,0.0798
B15A,2000-09-11,-76.9984,176.7054,-0.0006,0.0798,0.0832,91.95,0.0,0.0,-0.9474,-0.32004,18.955,0.0209,0.0259
B15A,2000-09-12,-76.9775,176.7313,0.0209,0.0259,0.1005,15.6,0.0,0.0,-0.95277,-0.3037,18.936,-0.0007,-0.0186
B15A,2000-09-13,-76.9782,176.7127,-0.0007,-0.0186,0.0197,260.51,0.0,0.0,-0.95785,-0.28726,18.95,0.002,-0.1819
B15A,2000-09-14,-76.9762,176.5308,0.002,-0.1819,0.1901,272.7,0.0,0.0,-0.96265,-0.27074,18.901,0.0018,-0.1941
B15A,2000-09-15,-76.9744,176.3367,0.0018,-0.1941,0.2028,272.26,0.0,0.0,-0.96717,-0.25414,18.9,0.0012,-0.18
B15A,2000-09-16,-76.9732,176.1567,0.0012,-0.18,0.1881,271.61,0.0,0.0,-0.9714,-0.23747,18.821,-0.0268,1.0433
B15A,2000-09-17,-77.0,177.2,-0.0268,1.0433,1.0955,97.02,89.0,21.0,-0.97534,-0.22072,18.827,0.0052,-0.8301
B15A,2000-09-18,-76.9948,176.3699,0.0052,-0.8301,0.8656,271.19,0.0,0.0,-0.97899,-0.20391,18.77,0.0013,-0.209
B15A,2000-09-19,-76.9935,176.1609,0.0013,-0.209,0.218,271.48,0.0,0.0,-0.98235,-0.18704,18.834,0.0008,0.0023
B15A,2000-09-20,-76.9927,176.1632,0.0008,0.0023,0.0044,32.91,0.0,0.0,-0.98542,-0.17012,18.885,-0.0184,0.0007
B15A,2000-09-21,-77.0111,176.1639,-0.0184,0.0007,0.0853,179.51,0.0,0.0,-0.9882,-0.15314,18.928,0.0204,-0.1006
B15A,2000-09-22,-76.9907,176.0633,0.0204,-0.1006,0.1412,311.99,0.0,0.0,-0.99069,-0.13612,18.963,-0.0002,0.0183
B15A,2000-09-23,-76.9909,176.0816,-0.0002,0.0183,0.0191,92.79,0.0,0.0,-0.99289,-0.11906,18.98,0.0228,-0.0709
B15A,2000-09-24,-76.9681,176.0107,0.0228,-0.0709,0.129,324.95,0.0,0.0,-0.99479,-0.10196,18.985,-0.0213,-0.0271
B15A,2000-09-25,-76.9894,175.9836,-0.0213,-0.0271,0.1027,195.98,0.0,0.0,-0.9964,-0.08483,18.983,-0.0099,-0.6153
B15A,2000-09-26,-76.9993,175.3683,-0.0099,-0.6153,0.6432,265.61,0.0,0.0,-0.99771,-0.06768,19.072,-0.0205,0.0832
B15A,2000-09-27,-77.0198,175.4515,-0.0205,0.0832,0.1286,137.67,0.0,0.0,-0.99872,-0.05051,19.137,0.0009,-0.0203
B15A,2000-09-28,-77.0189,175.4312,0.0009,-0.0203,0.0215,281.16,0.0,0.0,-0.99944,-0.03332,19.159,0.0207,-0.0955
B15A,2000-09-29,-76.9982,175.3357,0.0207,-0.0955,0.1382,313.91,0.0,0.0,-0.99987,-0.01613,19.154,-0.0177,-0.0949
B15A,2000-09-30,-77.0159,175.2408,-0.0177,-0.0949,0.1284,230.28,0.0,0.0,-1.0,0.00108,19.015,0.0159,0.2592
B15A,2000-10-01,-77.0,175.5,0.0159,0.2592,0.2799,74.86,89.0,21.0,-0.99983,0.01828,18.962,0.011,-0.5985
B15A,2000-10-02,-76.989,174.9015,0.011,-0.5985,0.6261,274.38,0.0,0.0,-0.99937,0.03547,18.812,0.0371,0.2113
B15A,2000-10-03,-76.9519,175.1128,0.0371,0.2113,0.2798,52.19,0.0,0.0,-0.99861,0.05266,18.697,0.0099,-0.5553
B15A,2000-10-04,-76.942,174.5575,0.0099,-0.5553,0.5829,274.24,0.0,0.0,-0.99756,0.06983,18.639,0.0164,0.1665
B15A,2000-10-05,-76.9256,174.724,0.0164,0.1665,0.1902,66.54,0.0,0.0,-0.99621,0.08698,18.656,0.0171,0.1336
B15A,2000-10-06,-76.9085,174.8576,0.0171,0.1336,0.161,60.58,0.0,0.0,-0.99457,0.1041,18.677,-0.0393,0.0704
B15A,2000-10-07,-76.9478,174.928,-0.0393,0.0704,0.1965,157.98,0.0,0.0,-0.99263,0.12119,18.663,-0.0522,0.372
B15A,2000-10-08,-77.0,175.3,-0.0522,0.372,0.4576,122.09,89.0,21.0,-0.9904,0.13825,18.669,0.0708,-0.377
B15A,2000-10-09,-76.9292,174.923,0.0708,-0.377,0.5127,309.6,0.0,0.0,-0.98787,0.15527,18.622,-0.0007,-0.0125
B15A,2000-10-10,-76.9299,174.9105,-0.0007,-0.0125,0.0135,256.09,0.0,0.0,-0.98506,0.17224,18.581,-0.0224,0.1981
B15A,2000-10-11,-76.9523,175.1086,-0.0224,0.1981,0.2319,116.68,0.0,0.0,-0.98195,0.18916,18.574,-0.0163,-0.2052
B15A,2000-10-12,-76.9686,174.9034,-0.0163,-0.2052,0.2274,250.5,0.0,0.0,-0.97855,0.20602,18.285,0.001,-0.0735
B15A,2000-10-13,-76.9676,174.8299,0.001,-0.0735,0.0769,273.42,0.0,0.0,-0.97486,0.22282,18.219,0.003,-0.0562
B15A,2000-10-14,-76.9646,174.7737,0.003,-0.0562,0.0603,283.29,0.0,0.0,-0.97088,0.23956,18.207,-0.0006,-0.0372
B15A,2000-10-15,-76.9652,174.7365,-0.0006,-0.0372,0.039,265.89,0.0,0.0,-0.96662,0.25622,18.094,0.0147,0.1884
B15A,2000-10-16,-76.9505,174.9249,0.0147,0.1884,0.2084,71.02,0.0,0.0,-0.96207,0.27281,18.08,-0.0178,-0.0358
B15A,2000-10-17,-76.9683,174.8891,-0.0178,-0.0358,0.0906,204.39,0.0,0.0,-0.95723,0.28932,18.057,-0.0197,0.0354
B15A,2000-10-18,-76.988,174.9245,-0.0197,0.0354,0.0985,157.97,0.0,0.0,-0.95211,0.30574,18.007,0.0037,-0.1589
B15A,2000-10-19,-76.9843,174.7656,0.0037,-0.1589,0.1667,275.83,0.0,0.0,-0.94671,0.32208,17.879,0.018,-0.046
B15A,2000-10-20,-76.9663,174.7196,0.018,-0.046,0.0962,330.04,0.0,0.0,-0.94103,0.33831,17.855,0.0206,0.0125
B15A,2000-10-21,-76.9457,174.7321,0.0206,0.0125,0.0963,7.8,0.0,0.0,-0.93507,0.35445,17.816,-0.2293,0.2679
B15A,2000-10-22,-77.175,175.0,-0.2293,0.2679,1.0981,165.47,87.0,20.0,-0.92884,0.37048,17.77,0.2132,-0.4242
B15A,2000-10-23,-76.9618,174.5758,0.2132,-0.4242,1.0813,335.79,0.0,0.0,-0.92233,0.38641,17.767,-0.0022,0.0586
B15A,2000-10-24,-76.964,174.6344,-0.0022,0.0586,0.0621,99.48,0.0,0.0,-0.91555,0.40221,17.672,-0.0006,-0.0147
B15A,2000-10-25,-76.9646,174.6197,-0.0006,-0.0147,0.0156,259.74,0.0,0.0,-0.90849,0.4179,17.664,-0.0158,-0.1689
B15A,2000-10-26,-76.9804,174.4508,-0.0158,-0.1689,0.191,247.38,0.0,0.0,-0.90117,0.43347,17.649,-0.0152,0.3439
B15A,2000-10-27,-76.9956,174.7947,-0.0152,0.3439,0.3656,101.27,0.0,0.0,-0.89358,0.44891,17.658,0.0,0.0
B15A,2000-10-28,-76.9956,174.7947,0.0,0.0,0.0,0.0,0.0,0.0,-0.88572,0.46421,17.606,-0.0044,-0.2947
B15A,2000-10-29,-77.0,174.5,-0.0044,-0.2947,0.3079,266.06,87.0,20.0,-0.87761,0.47938,17.532,0.0044,0.2947
B15A,2000-10-30,-76.9956,174.7947,0.0044,0.2947,0.3079,86.35,0.0,0.0,-0.86923,0.4944,17.401,0.0,0.0
B15A,2000-10-31,-76.9956,174.7947,0.0,0.0,0.0,0.0,0.0,0.0,-0.8606,0.50928,17.276,-0.0022,-0.3874
B15A,2000-11-01,-76.9978,174.4073,-0.0022,-0.3874,0.404,268.37,0.0,0.0,-0.85171,0.52401,17.256,0.0,0.0
B15A,2000-11-02,-76.9978,174.4073,0.0,0.0,0.0,0.0,0.0,0.0,-0.84257,0.53858,17.188,0.0,0.0
B15A,2000-11-03,-76.9978,174.4073,0.0,0.0,0.0,0.0,0.0,0.0,-0.83318,0.553,17.119,0.0058,-0.257
B15A,2000-11-04,-76.992,174.1503,0.0058,-0.257,0.2693,275.6,0.0,0.0,-0.82355,0.56725,17.06,0.0,0.0
B15A,2000-11-05,-76.992,174.1503,0.0,0.0,0.0,0.0,0.0,0.0,-0.81367,0.58133,16.972,0.016,0.3168
B15A,2000-11-06,-76.976,174.4671,0.016,0.3168,0.3388,77.52,0.0,0.0,-0.80355,0.59524,16.819,-0.0055,-0.2216
B15A,2000-11-07,-76.9815,174.2455,-0.0055,-0.2216,0.2327,263.61,0.0,0.0,-0.79319,0.60897,16.792,0.0,0.0
B15A,2000-11-08,-76.9815,174.2455,0.0,0.0,0.0,0.0,0.0,0.0,-0.7826,0.62253,16.674,0.0,0.0
B15A,2000-11-09,-76.9815,174.2455,0.0,0.0,0.0,0.0,0.0,0.0,-0.77177,0.6359,16.542,0.0,0.0
B15A,2000-11-10,-76.9815,174.2455,0.0,0.0,0.0,0.0,0.0,0.0,-0.76072,0.64908,16.488,0.0,0.0
B15A,2000-11-11,-76.9815,174.2455,0.0,0.0,0.0,0.0,0.0,0.0,-0.74944,0.66207,16.402,0.0815,-0.1455
B15A,2000-11-12,-76.9,174.1,0.0815,-0.1455,0.4072,337.96,87.0,20.0,-0.73794,0.67486,16.357,-0.0815,0.1455
B15A,2000-11-13,-76.9815,174.2455,-0.0815,0.1455,0.4072,158.1,0.0,0.0,-0.72622,0.68746,16.292,0.0,0.0
B15A,2000-11-14,-76.9815,174.2455,0.0,0.0,0.0,0.0,0.0,0.0,-0.71429,0.69985,16.221,0.066,-0.0706
B15A,2000-11-15,-76.9155,174.1749,0.066,-0.0706,0.3146,346.39,0.0,0.0,-0.70215,0.71203,16.079,0.0,0.0
B15A,2000-11-16,-76.9155,174.1749,0.0,0.0,0.0,0.0,0.0,0.0,-0.6898,0.724,15.996,0.0155,0.1656
B15A,2000-11-17,-76.9,174.3405,0.0155,0.1656,0.188,67.63,0.0,0.0,-0.67724,0.73576,15.797,-0.0155,-0.1656
B15A,2000-11-18,-76.9155,174.1749,-0.0155,-0.1656,0.188,247.47,0.0,0.0,-0.66448,0.7473,15.626,0.0155,0.2251
B15A,2000-11-19,-76.9,174.4,0.0155,0.2251,0.2469,73.2,87.0,20.0,-0.65153,0.75862,15.453,-0.0175,-0.4862
B15A,2000-11-20,-76.9175,173.9138,-0.0175,-0.4862,0.5166,260.73,0.0,0.0,-0.63838,0.76972,15.339,0.0,0.0
B15A,2000-11-21,-76.9175,173.9138,0.0,0.0,0.0,0.0,0.0,0.0,-0.62505,0.78058,15.261,0.0,0.0
B15A,2000-11-22,-76.9175,173.9138,0.0,0.0,0.0,0.0,0.0,0.0,-0.61153,0.79122,15.095,0.0988,-0.2559
B15A,2000-11-23,-76.8187,173.6579,0.0988,-0.2559,0.5311,329.4,0.0,0.0,-0.59783,0.80162,14.912,0.0544,-0.1399
B15A,2000-11-24,-76.7643,173.518,0.0544,-0.1399,0.2923,329.49,0.0,0.0,-0.58395,0.81179,14.718,0.0,0.0
B15A,2000-11-25,-76.7643,173.518,0.0,0.0,0.0,0.0,0.0,0.0,-0.5699,0.82171,14.553,0.0,0.0
B15A,2000-11-26,-76.7643,173.518,0.0,0.0,0.0,0.0,0.0,0.0,-0.55568,0.83139,14.342,0.0,0.0
B15A,2000-11-27,-76.7643,173.518,0.0,0.0,0.0,0.0,0.0,0.0,-0.5413,0.84083,14.155,0.0,0.0
B15A,2000-11-28,-76.7643,173.518,0.0,0.0,0.0,0.0,0.0,0.0,-0.52675,0.85002,13.927,0.0,0.0
B15A,2000-11-29,-76.7643,173.518,0.0,0.0,0.0,0.0,0.0,0.0,-0.51206,0.85895,13.742,0.0,0.0
B15A,2000-11-30,-76.7643,173.518,0.0,0.0,0.0,0.0,0.0,0.0,-0.4972,0.86763,13.552,-0.0213,-0.0879
B15A,2000-12-01,-76.7856,173.4301,-0.0213,-0.0879,0.1357,223.31,0.0,0.0,-0.48221,0.87606,13.355,-0.0272,-0.0356
B15A,2000-12-02,-76.8128,173.3945,-0.0272,-0.0356,0.1315,196.62,0.0,0.0,-0.46706,0.88422,13.09,0.0,0.0
B15A,2000-12-03,-76.8128,173.3945,0.0,0.0,0.0,0.0,0.0,0.0,-0.45179,0.89213,12.906,0.0,0.0
B15A,2000-12-04,-76.8128,173.3945,0.0,0.0,0.0,0.0,0.0,0.0,-0.43637,0.89977,12.72,0.0584,0.06
B15A,2000-12-05,-76.7544,173.4545,0.0584,0.06,0.2779,13.25,0.0,0.0,-0.42083,0.90714,12.529,0.0,0.0
B15A,2000-12-06,-76.7544,173.4545,0.0,0.0,0.0,0.0,0.0,0.0,-0.40516,0.91424,12.277,0.0122,-0.0443
B15A,2000-12-07,-76.7422,173.4102,0.0122,-0.0443,0.0735,320.21,0.0,0.0,-0.38938,0.92108,11.984,-0.0088,-0.067
B15A,2000-12-08,-76.751,173.3432,-0.0088,-0.067,0.082,240.16,0.0,0.0,-0.37348,0.92764,11.818,-0.0015,0.0194
B15A,2000-12-09,-76.7525,173.3626,-0.0015,0.0194,0.0217,108.65,0.0,0.0,-0.35746,0.93393,11.57,-0.1475,-0.0626
B15A,2000-12-10,-76.9,173.3,-0.1475,-0.0626,0.6866,185.49,87.0,20.0,-0.34135,0.93994,11.283,0.1254,0.0756
B15A,2000-12-11,-76.7746,173.3756,0.1254,0.0756,0.5864,7.85,0.0,0.0,-0.32513,0.94567,11.017,0.0,0.0
B15A,2000-12-12,-76.7746,173.3756,0.0,0.0,0.0,0.0,0.0,0.0,-0.30881,0.95112,10.73,-0.0186,-0.0317
B15A,2000-12-13,-76.7932,173.3439,-0.0186,-0.0317,0.0925,201.27,0.0,0.0,-0.29241,0.95629,10.474,-0.0604,0.026
B15A,2000-12-14,-76.8536,173.3699,-0.0604,0.026,0.2812,174.41,0.0,0.0,-0.27591,0.96118,10.207,0.0,0.0
B15A,2000-12-15,-76.8536,173.3699,0.0,0.0,0.0,0.0,0.0,0.0,-0.25934,0.96579,9.946,-0.0422,-0.3075
B15A,2000-12-16,-76.8958,173.0624,-0.0422,-0.3075,0.378,238.7,0.0,0.0,-0.24269,0.9701,9.729,0.0,0.0
B15A,2000-12-17,-76.8958,173.0624,0.0,0.0,0.0,0.0,0.0,0.0,-0.22596,0.97414,9.479,0.0374,-0.2877
B15A,2000-12-18,-76.8584,172.7747,0.0374,-0.2877,0.3487,299.65,0.0,0.0,-0.20917,0.97788,9.297,0.0,0.0
B15A,2000-12-19,-76.8584,172.7747,0.0,0.0,0.0,0.0,0.0,0.0,-0.19232,0.98133,9.119,-0.0794,-0.3253
B15A,2000-12-20,-76.9378,172.4494,-0.0794,-0.3253,0.502,222.73,0.0,0.0,-0.17541,0.9845,8.934,0.0061,0.1064
B15A,2000-12-21,-76.9317,172.5558,0.0061,0.1064,0.115,75.82,0.0,0.0,-0.15845,0.98737,8.645,-0.0593,-0.117
B15A,2000-12-22,-76.991,172.4388,-0.0593,-0.117,0.3007,203.94,0.0,0.0,-0.14144,0.98995,8.467,0.0413,0.0345
B15A,2000-12-23,-76.9497,172.4733,0.0413,0.0345,0.1947,10.68,0.0,0.0,-0.12439,0.99223,8.221,-0.1503,0.5267
B15A,2000-12-24,-77.1,173.0,-0.1503,0.5267,0.8861,142.06,87.0,20.0,-0.10731,0.99423,8.054,0.1337,-0.7322
B15A,2000-12-25,-76.9663,172.2678,0.1337,-0.7322,0.9814,308.78,0.0,0.0,-0.09019,0.99592,7.869,0.0032,0.0493
B15A,2000-12-26,-76.9631,172.3171,0.0032,0.0493,0.0536,73.97,0.0,0.0,-0.07305,0.99733,7.706,0.0,0.0
B15A,2000-12-27,-76.9631,172.3171,0.0,0.0,0.0,0.0,0.0,0.0,-0.05588,0.99844,7.503,0.037,0.0056
B15A,2000-12-28,-76.9261,172.3227,0.037,0.0056,0.1715,1.96,0.0,0.0,-0.0387,0.99925,7.336,-0.0159,-0.0713
B15A,2000-12-29,-76.942,172.2514,-0.0159,-0.0713,0.1049,225.36,0.0,0.0,-0.0215,0.99977,7.126,-0.0003,-0.0083
B15A,2000-12-30,-76.9423,172.2431,-0.0003,-0.0083,0.0088,260.91,0.0,0.0,-0.0043,0.99999,6.985,-0.023,0.1159
B15A,2000-12-31,-76.9653,172.359,-0.023,0.1159,0.1614,131.38,0.0,0.0,0.0129,0.99992,6.825,0.037,0.0508
B15A,2001-01-01,-76.9283,172.4098,0.037,0.0508,0.1795,17.25,0.0,0.0,0.0172,0.99985,6.678,0.0012,-0.0856
B15A,2001-01-02,-76.9271,172.3242,0.0012,-0.0856,0.0899,273.5,0.0,0.0,0.0344,0.99941,6.491,-0.0191,-0.0444
B15A,2001-01-03,-76.9462,172.2798,-0.0191,-0.0444,0.1,207.7,0.0,0.0,0.05158,0.99867,6.332,-0.0154,-0.0567
B15A,2001-01-04,-76.9616,172.2231,-0.0154,-0.0567,0.0928,219.7,0.0,0.0,0.06876,0.99763,6.152,0.0029,-0.126
B15A,2001-01-05,-76.9587,172.0971,0.0029,-0.126,0.1324,275.76,0.0,0.0,0.08591,0.9963,6.08,-0.0007,-0.0066
B15A,2001-01-06,-76.9594,172.0905,-0.0007,-0.0066,0.0076,244.82,0.0,0.0,0.10303,0.99468,5.937,-0.0505,-0.5948
B15A,2001-01-07,-77.0099,171.4957,-0.0505,-0.5948,0.6633,249.05,0.0,0.0,0.12013,0.99276,5.88,0.0,0.0
B15A,2001-01-08,-77.0099,171.4957,0.0,0.0,0.0,0.0,0.0,0.0,0.13719,0.99055,5.81,0.0555,0.4535
B15A,2001-01-09,-76.9544,171.9492,0.0555,0.4535,0.5386,61.71,0.0,0.0,0.1542,0.98804,5.716,0.0,0.0
B15A,2001-01-10,-76.9544,171.9492,0.0,0.0,0.0,0.0,0.0,0.0,0.17118,0.98524,5.589,0.0,0.0
B15A,2001-01-11,-76.9544,171.9492,0.0,0.0,0.0,0.0,0.0,0.0,0.1881,0.98215,5.514,0.0,0.0
B15A,2001-01-12,-76.9544,171.9492,0.0,0.0,0.0,0.0,0.0,0.0,0.20497,0.97877,5.498,0.0,0.0
B15A,2001-01-13,-76.9544,171.9492,0.0,0.0,0.0,0.0,0.0,0.0,0.22177,0.9751,5.365,-0.1456,-0.0492
B15A,2001-01-14,-77.1,171.9,-0.1456,-0.0492,0.6765,184.31,87.0,20.0,0.23851,0.97114,5.339,0.1248,0.1003
B15A,2001-01-15,-76.9752,172.0003,0.1248,0.1003,0.5875,10.27,0.0,0.0,0.25518,0.96689,5.23,-0.0181,-0.0473
B15A,2001-01-16,-76.9933,171.953,-0.0181,-0.0473,0.0973,210.46,0.0,0.0,0.27178,0.96236,5.167,0.0,0.0
B15A,2001-01-17,-76.9933,171.953,0.0,0.0,0.0,0.0,0.0,0.0,0.28829,0.95754,5.078,-0.0077,-0.0036
B15A,2001-01-18,-77.001,171.9494,-0.0077,-0.0036,0.0359,186.0,0.0,0.0,0.30472,0.95244,5.012,-0.0115,-0.522
B15A,2001-01-19,-77.0125,171.4274,-0.0115,-0.522,0.5464,264.15,0.0,0.0,0.32106,0.94706,4.984,0.0,0.0
B15A,2001-01-20,-77.0125,171.4274,0.0,0.0,0.0,0.0,0.0,0.0,0.3373,0.9414,4.9,0.0125,0.0726
B15A,2001-01-21,-77.0,171.5,0.0125,0.0726,0.0953,52.59,87.0,20.0,0.35344,0.93546,4.809,-0.0125,-0.0726
B15A,2001-01-22,-77.0125,171.4274,-0.0125,-0.0726,0.0953,232.52,0.0,0.0,0.36948,0.92924,4.749,0.0158,-0.3554
B15A,2001-01-23,-76.9967,171.072,0.0158,-0.3554,0.3774,281.01,0.0,0.0,0.38541,0.92274,4.666,0.0,0.0
B15A,2001-01-24,-76.9967,171.072,0.0,0.0,0.0,0.0,0.0,0.0,0.40123,0.91598,4.552,0.0,0.0
B15A,2001-01-25,-76.9967,171.072,0.0,0.0,0.0,0.0,0.0,0.0,0.41693,0.90894,4.504,0.0,0.0
B15A,2001-01-26,-76.9967,171.072,0.0,0.0,0.0,0.0,0.0,0.0,0.4325,0.90163,4.503,0.0,0.0
B15A,2001-01-27,-76.9967,171.072,0.0,0.0,0.0,0.0,0.0,0.0,0.44794,0.89406,4.443,0.0,0.0
B15A,2001-01-28,-76.9967,171.072,0.0,0.0,0.0,0.0,0.0,0.0,0.46326,0.88622,4.44,0.0,0.0
B15A,2001-01-29,-76.9967,171.072,0.0,0.0,0.0,0.0,0.0,0.0,0.47843,0.87812,4.314,0.0,0.0
B15A,2001-01-30,-76.9967,171.072,0.0,0.0,0.0,0.0,0.0,0.0,0.49347,0.86976,4.279,0.0,0.0
B15A,2001-01-31,-76.9967,171.072,0.0,0.0,0.0,0.0,0.0,0.0,0.50836,0.86115,4.215,0.0,0.0
B15A,2001-02-01,-76.9967,171.072,0.0,0.0,0.0,0.0,0.0,0.0,0.52309,0.85227,4.137,-0.0639,-0.1474
B15A,2001-02-02,-77.0606,170.9246,-0.0639,-0.1474,0.3334,207.3,0.0,0.0,0.53768,0.84315,4.064,0.0,0.0
B15A,2001-02-03,-77.0606,170.9246,0.0,0.0,0.0,0.0,0.0,0.0,0.5521,0.83378,4.0,-0.0394,0.2754
B15A,2001-02-04,-77.1,171.2,-0.0394,0.2754,0.3387,122.75,87.0,20.0,0.56636,0.82416,3.921,0.0394,-0.2754
B15A,2001-02-05,-77.0606,170.9246,0.0394,-0.2754,0.3387,302.48,0.0,0.0,0.58045,0.81429,3.878,0.0,0.0
B15A,2001-02-06,-77.0606,170.9246,0.0,0.0,0.0,0.0,0.0,0.0,0.59438,0.80419,3.747,0.0,0.0
B15A,2001-02-07,-77.0606,170.9246,0.0,0.0,0.0,0.0,0.0,0.0,0.60812,0.79384,3.676,0.0,0.0
B15A,2001-02-08,-77.0606,170.9246,0.0,0.0,0.0,0.0,0.0,0.0,0.62169,0.78327,3.718,0.0,0.0
